,score
21989,669.9050372655468
21990,656.2652286773621
21991,619.9287223010026
21992,618.8227291326112
21993,603.9924372139886
21994,562.0083209621268
21995,589.4417666195683
21996,614.0391379710873
21997,580.5405453113254
21998,626.9640079378648
21999,613.6081264291067
22000,606.4676164183834
22001,534.4267324427225
22002,621.8236322566798
22003,581.2822587885914
22004,619.4171983413083
22005,637.7283119422372
22006,617.1025773555427
22007,577.5162813389808
22008,595.579654821272
22009,605.4682102883112
22010,660.0601918849454
22011,639.0470808148157
22012,598.2231106254691
22013,656.9416253442045
22014,657.2764412010101
22015,668.6200245301618
22016,609.0378784806832
22017,649.4291515212597
22018,606.4855828752612
22019,553.6883093891595
22020,589.5113364048016
22021,655.0911566787825
22022,597.1645673332383
22023,625.5133908608124
22024,628.2452760315946
22025,638.0029464457632
22026,618.0373874627198
22027,588.8682553177682
22028,596.2171979820303
22029,619.3574924682806
22030,593.3076505137028
22031,595.6338159711573
22032,624.25897261537
22033,676.3922461972676
22034,649.3917774276185
22035,671.5269650227349
22036,543.3183023068019
22037,650.7816178409926
22038,599.6906482945973
22039,641.3294363697182
22040,634.3011774815043
22041,618.0713141695281
22042,568.7844734481899
22043,610.8405739422027
22044,618.9137223025394
22045,600.6559130499702
22046,613.7925012185431
22047,632.823112694242
22048,624.9904726226096
22049,662.5454709736639
22050,644.3876772417028
22051,673.6137767710466
22052,624.99317559007
22053,655.1538374342965
22054,669.7495376175168
22055,612.8071590037423
22056,527.4112329273461
22057,610.5916212690529
22058,679.8355614355542
22059,595.749923517758
22060,669.1358273159951
22061,666.815633767645
22062,620.0377463117746
22063,678.9305715080236
22064,636.8737383228658
22065,662.6519897674091
22066,615.6246208690993
22067,673.4965272807194
22068,621.5105653318562
22069,537.939110116294
22070,558.5392583952428
22071,668.6404772085571
22072,624.4244235388901
0,601.1172804876222
1,588.263553140128
2,632.3995902728984
3,624.0348698701422
4,631.9313601225161
5,615.9040747467602
6,633.5715817047344
7,643.1962020831621
8,634.0982713750622
9,597.6388539379783
10,680.3738573853179
11,593.1781617755103
12,678.011416055374
13,551.0849238984587
14,579.5737361406791
15,599.1951679854061
16,569.4357635029629
17,589.8947505275914
18,618.1877918447962
19,634.4818181861755
20,678.7940592527193
21,614.8711398859408
22,676.079511555949
23,606.1573488230613
24,653.97469030863
25,600.6861899297267
26,580.7901007301549
27,637.449311080496
28,607.3269372292896
29,611.8906411000091
30,596.9838707093083
31,588.5019318211953
32,594.1777976309319
33,622.7214519897276
34,574.078582770615
35,639.8699193520728
36,604.5057423513404
37,643.9167292051706
38,595.4913239101699
39,651.0608391866888
40,612.0734417597042
41,592.3318355760193
42,574.6636027961736
43,670.4409549743996
44,608.2546823114143
45,636.6788279419244
46,533.641542747247
47,573.6318130883469
48,545.9914512941903
49,601.8293811441101
50,627.053789273896
51,598.0555620490459
52,612.5997429972708
53,617.1201689370714
54,642.2148831228172
55,598.9713201491647
56,601.2939712913645
57,650.4877285790617
58,575.6914752625979
59,599.1358327150019
60,668.2622548360936
61,607.7726748052702
62,585.692087026534
63,647.1235783018408
64,655.2434946151275
65,639.6556974762269
66,576.7872209205766
67,611.5753220111537
68,659.3157361441952
69,602.5180850405627
70,548.0785598453405
71,660.9249314611799
72,627.5081975410635
73,661.3219408663035
74,629.0655911763886
75,594.4923505642091
76,629.1281240126893
77,660.2822500603372
78,632.1365576505035
79,643.6142257812796
80,592.8933008610143
81,596.4898993454639
82,623.1644231288902
83,650.0628981512023
84,625.0134176296037
85,665.7413884261258
86,591.8912867836947
87,614.1532107815437
88,604.7735251954743
89,594.0052356481414
90,659.8769640991834
91,591.2336818914322
92,627.8706907540834
93,632.0519340230171
94,597.5900926180984
95,613.6363860942004
96,636.0917841631117
97,605.3016286616307
98,608.4683054773674
99,649.7271023083965
100,630.4931993087428
101,580.1487200269822
102,596.5116317080208
103,613.1244596427407
104,643.5236367996995
105,621.0208710753851
106,575.7563520072977
107,577.5818015636074
108,584.3609691049321
109,600.4727478052688
110,658.0566874589599
111,622.1927257131549
112,627.8382612248422
113,667.7935208056329
114,571.6610551524664
115,581.4317909530799
116,644.4209491106426
117,600.7196495495441
118,611.5774752472
119,596.2243638299108
120,604.2477768987072
121,623.0577014818226
122,620.7521272421445
123,643.895771618183
124,636.8803386373523
125,566.5613065476506
126,658.6639621485467
127,662.8455009589743
128,631.1844293915408
129,592.0918002806919
130,661.4966610050456
131,611.679856896772
132,587.1476026723458
133,600.4353547705791
134,614.0864641060324
135,601.7287642479776
136,634.3451580126884
137,615.5382014045542
138,575.606708296232
139,652.9979027561355
140,589.8218310586509
141,678.9748440295365
142,618.2930914843857
143,607.7908487804877
144,620.3423065448677
145,587.4889233804113
146,660.6050155579156
147,611.1883371740622
148,678.181584147022
149,658.3129276644684
150,604.6197112816124
151,647.6688269196662
152,589.9595483358357
153,568.0038134151134
154,609.9808645396845
155,599.4448594062989
156,609.3413192924294
157,664.9425768363678
158,600.5336304876547
159,648.4180372892343
160,613.264755652086
161,617.0740079178961
162,606.6112187379711
163,643.4248076537588
164,644.8664301024917
165,660.7831601710606
166,658.7000092091034
167,612.4846219169033
168,634.5805055383859
169,603.7131898249168
170,595.1846840701967
171,614.1115026005702
172,624.853242686812
173,640.073400808521
174,652.8211355517135
175,552.4019680345955
176,600.0668296128237
177,641.0781122458277
178,593.0164816576727
179,641.505342081173
180,615.9215864364196
181,635.4301181969319
182,636.5161649782808
183,573.1679676045877
184,631.9935532318954
185,641.7751850431019
186,596.402693054529
187,598.0443342834585
188,646.2138470837615
189,623.0540838770801
190,609.4644514004779
191,588.5901821546499
192,628.8056171031806
193,576.1567061480719
194,590.7657767002305
195,651.1966018074414
196,579.6867962144165
197,645.9159966969388
198,606.1145614511521
199,598.5348870447626
200,675.8424124101148
201,623.1512393862436
202,599.745948548749
203,551.5772332643722
204,604.5737071517391
205,638.7176797745477
206,596.3102597256402
207,605.7218843825924
208,588.42352892346
209,633.796682292296
210,641.0683989088737
211,594.2949289903564
212,581.4937276125727
213,619.0065612716699
214,626.8768119609542
215,652.9838534683674
216,621.4725985618686
217,661.6059294982815
218,659.2693465321005
219,619.3813069606944
220,668.03015275709
221,644.7832884565029
222,660.4393992616784
223,627.289445906541
224,658.8644033887931
225,613.0636409977835
226,591.9304504996913
227,609.8140818159001
228,615.1002727622506
229,645.1128712805873
230,607.7543716691475
231,632.0053748448211
232,585.4229312719424
233,663.4634205854962
234,632.4985548414145
235,617.1627431157056
236,604.901706142175
237,620.2609153311262
238,591.8106778834416
239,588.1423260337305
240,613.0057436980225
241,593.359492679798
242,612.9221130433068
243,656.2529629830339
244,595.9811807387439
245,648.4383144534333
246,638.2065885242786
247,591.3838462689135
248,658.9274331366096
249,580.852034882765
250,603.9941803289356
251,661.6068204466089
252,637.0179624262001
253,609.8026723653649
254,622.5638220428165
255,676.9046251490784
256,582.4874768168676
257,672.9674897791401
258,623.591939570976
259,636.9108083630663
260,600.1341666324079
261,678.781049680932
262,620.7287920003112
263,645.7832675940701
264,602.221911263091
265,638.14575353646
266,559.065920334873
267,619.8373943089985
268,616.9549505243252
269,614.0829115323087
270,616.3726773495321
271,599.7151170841953
272,622.954995569921
273,631.9890408895262
274,622.3276457185968
275,603.1928252429873
276,627.5235054099152
277,591.8356064702247
278,619.0275581410352
279,598.1697511361305
280,608.5034833391713
281,627.8891451245104
282,607.9415067077925
283,639.8183406316953
284,622.1988920306585
285,631.1636515293403
286,637.7546296072718
287,609.118781467426
288,614.704692474462
289,556.260676431001
290,650.1072907146072
291,627.8059370348835
292,646.6818297679686
293,653.719092088636
294,613.1691148257513
295,654.1466721361884
296,618.8976982901403
297,635.8091155881807
298,653.1958144289188
299,667.1429774081537
300,610.2481919690462
301,606.7514877803084
302,663.5481285350088
303,606.7653038816861
304,638.0214337649192
305,627.4559534435931
306,605.2581157331822
307,633.5785351801376
308,544.1590387956028
309,677.1779124661948
310,613.1607517017859
311,595.702298235287
312,582.3310590685708
313,624.0762991009811
314,626.2245324402052
315,627.6975797952643
316,578.7720002787607
317,606.3803310126161
318,681.9227540171115
319,659.1601697814666
320,609.9419155185806
321,604.5788187989128
322,616.7200077291924
323,569.5931648125184
324,615.65730758741
325,641.0766268814166
326,657.6785297192805
327,665.8364604064544
328,595.0464278507978
329,637.2820098375657
330,633.8323480808427
331,637.2815660267624
332,652.8237208082986
333,637.6476102707175
334,669.8503507857102
335,578.5108003777339
336,616.8570267494566
337,668.2872228219119
338,596.9802149732735
339,611.8798200351508
340,572.3003548159113
341,611.4916408054933
342,637.606116638512
343,607.2943850368516
344,579.8952320586161
345,634.6458105970087
346,629.6827025671379
347,651.1927322034998
348,603.8742183650395
349,684.6035292204616
350,645.2473041127384
351,571.9001301316925
352,637.7810230144453
353,622.7607718134179
354,625.9251803979396
355,675.4990638441118
356,629.3496248812587
357,625.8986047927795
358,673.8862770017954
359,644.8639279106745
360,628.4196946954339
361,592.9671532043226
362,608.2771340246603
363,648.7296627576959
364,621.8622946462762
365,644.6009531155978
366,600.7931367999568
367,596.5576973380203
368,649.2439603806461
369,660.8141902589413
370,668.1543059719696
371,584.2160035312664
372,668.3171835197188
373,668.8815621832916
374,666.8856497665887
375,622.0513479013945
376,626.7907887154593
377,652.2741881292598
378,604.9799993549318
379,681.1300071426328
380,668.3612933237963
381,649.6687796453242
382,638.1451280578299
383,642.2386180475226
384,610.7939324077779
385,603.4242435682311
386,621.4923592176564
387,628.3493317983917
388,586.6034869052789
389,673.3108459204252
390,593.4170563426891
391,594.4484542965465
392,660.9032675100037
393,628.0243163223643
394,620.8191521892696
395,622.8123886889372
396,642.434724098585
397,657.5463606149548
398,644.8027237211693
399,660.2290080234063
400,658.4889546898221
401,631.913974761431
402,633.85325991138
403,636.4194996127912
404,582.9178059958132
405,623.9083089245277
406,656.707733471093
407,664.7439071192995
408,640.8795566560916
409,601.1288602324729
410,605.0706543402116
411,636.3690299902444
412,641.9530106535411
413,649.8017554279354
414,596.1577068359213
415,598.0616079395415
416,657.910644635407
417,604.4779848022184
418,665.8822838832969
419,598.9834963248506
420,643.8531142235499
421,609.1297525786376
422,678.695946268836
423,624.4541650522015
424,599.4991750786921
425,616.2693192302655
426,626.1205516935593
427,595.9308486369368
428,587.5069077456892
429,621.6824779466748
430,600.1045437620954
431,602.4546236291915
432,599.256295442351
433,656.7978740862618
434,638.2885303931297
435,603.9735693661876
436,596.1570661075008
437,651.7748537906509
438,638.0509001889023
439,566.3771552832625
440,666.9890271244215
441,673.9727615257365
442,621.6951308306425
443,597.9788353079923
444,642.0395820508356
445,632.5352443712021
446,620.2830099650936
447,632.5165024524564
448,671.0314919792088
449,574.4369161520366
450,552.2545348106462
451,648.915066725193
452,601.5471800481292
453,647.9372287678374
454,631.6552053336561
455,594.9915785787696
456,623.3618923182631
457,618.5452186772598
458,643.9263402145588
459,604.6058753171643
460,567.6904729746819
461,671.6328088770106
462,598.4859842419264
463,586.1303737510152
464,607.8555927010074
465,625.902925850904
466,597.1394678644895
467,660.7795952187403
468,599.0880506073752
469,616.4406006213444
470,657.2104270310356
471,657.0323384576715
472,601.5766355787588
473,618.5246190412188
474,614.9281063743806
475,588.5772417951829
476,581.84151516575
477,651.8626018412824
478,617.1893869889747
479,649.1314182119069
480,628.1651064958623
481,597.6234717539046
482,581.2589832861077
483,667.2195592291401
484,586.9580859196424
485,611.3948242867531
486,637.1391593545825
487,648.8052964926434
488,609.0658794794812
489,639.9180763998696
490,614.8754439937461
491,622.1185558756546
492,587.9368444108458
493,642.1904050203948
494,569.4819493216371
495,602.0121085763974
496,589.3488991895433
497,595.7398677236476
498,621.6451988953991
499,587.4432452360488
500,598.508881973418
501,669.0253267603603
502,625.0327197348784
503,529.0721530553619
504,646.5549473503455
505,596.8158595329446
506,637.0940234572362
507,678.8356353361751
508,602.7870919483639
509,642.5223673858578
510,609.7618180586311
511,634.1386374545159
512,633.3063387188979
513,616.2562261026173
514,628.6679737712172
515,639.7610810294017
516,599.2734729190704
517,585.6725394317938
518,615.1173575699003
519,556.4830989449881
520,591.1968432901347
521,602.4427565464891
522,626.3886771477564
523,566.3675375948857
524,649.1971904748176
525,618.369164731233
526,527.9658322471753
527,633.6022031260675
528,610.0244609617858
529,617.973517747035
530,629.1769817538948
531,605.6506980278191
532,606.7401691905386
533,621.4533076547538
534,604.5400496255288
535,588.9234716630174
536,632.8215100963836
537,612.9862735387247
538,586.4992298697152
539,646.2776612820195
540,642.367741364196
541,659.9664682737141
542,616.1800167193766
543,612.3708656630992
544,608.267650581315
545,593.6816500560365
546,677.9690613006859
547,642.877097289623
548,642.2207639983244
549,619.2979908808388
550,643.3532813069653
551,642.7815206811376
552,553.5029886078373
553,596.0464639547889
554,629.5839238117223
555,597.7931777673195
556,651.6812256645687
557,667.1353242403582
558,596.638838384463
559,615.9869847454813
560,655.432118250782
561,647.5101988217759
562,589.7054350796898
563,593.7358467683569
564,652.9952341207204
565,598.1833487596224
566,661.3034743232803
567,673.7644147598915
568,658.045930878991
569,609.7448353650943
570,676.0166727639573
571,617.6392810487972
572,650.2367883191671
573,662.2865455389289
574,655.9313448894554
575,670.7663525849557
576,571.5625506708698
577,589.9592494939856
578,644.3578778131333
579,635.0066141360426
580,642.6408557012253
581,567.7105484968001
582,570.4274631653152
583,580.1752283534751
584,628.2118760146969
585,599.8245194384049
586,606.6709362604929
587,607.2861783967295
588,581.4792245904358
589,629.3976984886056
590,671.3724965748039
591,582.7600391675794
592,590.3810710233453
593,603.3989422509582
594,633.2819281680867
595,610.694673672398
596,606.5000304980748
597,625.6165285853532
598,627.5276241580572
599,598.5508495319785
600,661.9648509373683
601,585.1417562682794
602,594.2095128146105
603,581.3815440515007
604,612.0731540758491
605,547.6778079115433
606,555.0984592363162
607,654.4433631272716
608,591.1989648670625
609,640.789336723582
610,590.8175216220995
611,586.4288734176181
612,643.8030833310711
613,618.513550959348
614,590.1776338278514
615,666.9234731088902
616,623.0354635678094
617,621.752914832246
618,682.5367460182962
619,610.7235853612759
620,635.4803533626127
621,681.6044839263325
622,582.1936818147428
623,584.7799978361902
624,598.2156398835648
625,582.5703233237188
626,668.1771009049605
627,583.1655886698582
628,608.0458452177191
629,606.3754352051814
630,649.6122029837409
631,619.6812172363891
632,662.9726069122726
633,594.2920323841962
634,641.7262446881336
635,595.3543154928915
636,644.1704841036594
637,658.0381641453196
638,631.7158363877104
639,616.7821059288079
640,626.3319000847689
641,649.9257263721074
642,574.293698912888
643,660.5423988241221
644,627.6784539094126
645,594.240739952571
646,599.1765040272923
647,604.7255693712432
648,638.797426332665
649,626.8870709689879
650,555.7253554805426
651,625.2290261863413
652,622.4759206629408
653,593.0883231263031
654,623.8161185432057
655,619.4656821284411
656,608.9497766995826
657,570.7323308374862
658,559.1042850200976
659,622.9011876962741
660,619.6349980530467
661,634.0062200401328
662,631.4360647322617
663,622.4034999494677
664,623.5221539047806
665,588.5121265650969
666,658.6405692416729
667,633.4611873310196
668,605.2281893308704
669,664.580154395351
670,621.0150332820615
671,609.2703484980657
672,538.8488056557541
673,654.4556089863829
674,651.2683845150381
675,598.3568214609745
676,591.6645896993149
677,617.3173497768964
678,586.3022086019935
679,620.320241433022
680,620.933077329557
681,635.8637788719944
682,591.6392548495071
683,598.3252674032296
684,645.7545167851416
685,554.1255270107871
686,605.4663892926377
687,574.1424290879286
688,668.1074689595662
689,635.7316566019713
690,661.2739140613648
691,609.4722401850297
692,611.5036534720668
693,595.4412615441977
694,627.4298895610726
695,634.1064471139711
696,660.8413087481829
697,615.615327617829
698,634.6705339965913
699,593.5790879208583
700,672.8256220003225
701,622.2663901499176
702,636.3521853180907
703,666.0376765596877
704,588.1832312289876
705,616.0634753111752
706,604.7621223357822
707,609.8433133200936
708,623.4070217683466
709,552.3128929116523
710,642.6096886449485
711,625.7214463385512
712,616.7218384472972
713,598.099264652306
714,660.9560682549375
715,616.6752453130814
716,598.6889553382046
717,655.4190289329892
718,611.4899522364268
719,557.881389264302
720,652.2031532346182
721,618.4557780310295
722,609.3053556197383
723,663.1198137449545
724,599.727190212486
725,604.8467575364966
726,596.9824143074061
727,646.7103203645037
728,587.4235513304063
729,653.5512739999914
730,633.6900360723535
731,601.6778908921482
732,658.9798216086659
733,646.6845999940405
734,593.4912632451527
735,620.8705857965022
736,666.3165754356942
737,659.6973687213929
738,639.3747230622708
739,631.6133633349748
740,647.9653881637558
741,654.8385251514808
742,606.0563459528822
743,537.9773122635467
744,670.2846424976203
745,599.1181955991489
746,629.7524145057846
747,593.2624274734045
748,679.656794201434
749,634.7656923038758
750,619.710024613658
751,596.0429986896266
752,587.6593522592852
753,590.6962706658255
754,611.7277581313757
755,600.2967460202543
756,645.9946237834774
757,616.6873575191602
758,585.071923386944
759,605.4839642306175
760,556.4446879227504
761,589.0173107393528
762,648.1378251245523
763,670.3560883199505
764,625.2092312702554
765,616.2509081445723
766,689.7319278606227
767,637.5973436320019
768,625.5274833126141
769,607.6813127035485
770,645.4439333060399
771,637.8154667080605
772,620.6729419622486
773,591.434622014655
774,627.406921983226
775,671.8880314416915
776,643.7189862141236
777,633.2505145362869
778,667.1161978182759
779,627.5247703452296
780,631.027926511437
781,609.0350068153598
782,627.6715059266998
783,599.7850824500866
784,618.9218847907968
785,612.5601297302397
786,610.3133910056747
787,661.8456999838193
788,594.5252728732896
789,603.8941878403349
790,630.3367525153342
791,663.694111047402
792,589.53500129068
793,666.642721369086
794,590.8670865009606
795,625.9518874984174
796,616.44783993145
797,576.785838680572
798,629.4355603313301
799,620.4459246905334
800,620.5431763386699
801,567.2274088637731
802,653.8833675967933
803,593.5526582661389
804,560.2171136752711
805,650.2820348132618
806,610.069916646129
807,606.1903247722444
808,611.7611849033511
809,620.9075244978349
810,605.3440722415421
811,643.495991440859
812,585.5814079229405
813,614.1969156404792
814,620.6971894766752
815,654.4637533511327
816,624.7614917786938
817,629.8815011864956
818,613.9207044184387
819,658.9589908630076
820,615.7046491312781
821,620.6042983829514
822,607.9215168498516
823,642.4877829209116
824,580.6727723674509
825,583.699721568743
826,680.1546900387119
827,613.9274754918832
828,607.8199779625753
829,628.1145536233856
830,616.9490293019954
831,645.8312627969199
832,660.2525872642175
833,564.4513385684581
834,648.3494466904843
835,640.2394360881813
836,594.4639173557105
837,619.4304262971914
838,611.2483359552733
839,587.1140492148584
840,648.6018553892513
841,612.7662310221415
842,625.13202834568
843,670.0776372440647
844,607.0937752127384
845,639.4790003294903
846,606.3442675327783
847,624.0874439145531
848,632.2888705995276
849,563.5369979552033
850,637.9850111493777
851,603.6582696256892
852,632.7070641637757
853,611.2836912649043
854,559.9663730121273
855,594.9224829912903
856,605.9831877331897
857,586.4209878846301
858,550.1897207793309
859,623.6381711679419
860,633.7842100642345
861,584.5457799328345
862,585.4696759326864
863,586.299365329179
864,656.3420651329018
865,608.2837767187581
866,629.2529661669299
867,606.0758955019726
868,568.9437691553297
869,625.3790800293748
870,665.9140924570547
871,608.7080848847354
872,668.7125095320857
873,616.5523209410142
874,652.9220902778186
875,584.5954516255172
876,650.3527805629825
877,650.5532279433469
878,654.3973465574841
879,588.0522563115514
880,634.4365955866937
881,614.7719339735299
882,635.502988914417
883,600.6227622588885
884,597.414766052673
885,665.4951861094971
886,612.5472751370185
887,659.7141167700017
888,660.1676036310341
889,641.84110420483
890,599.9696119829864
891,603.8818393949593
892,629.535266910819
893,590.7184913058786
894,597.9087858267077
895,585.4525533454683
896,612.6889420487237
897,620.27527437088
898,602.725673626869
899,578.7345547625115
900,644.8314414738167
901,581.1140046388188
902,673.7476613804049
903,630.5137958117182
904,602.215966090049
905,616.0647228515503
906,614.0353422439689
907,587.9915590494053
908,629.5927872306316
909,627.1244622787151
910,616.780431120231
911,592.95868532001
912,572.0043117010202
913,637.5727164488219
914,618.9808719199333
915,638.6878224135601
916,620.1867139259787
917,556.692212442303
918,619.5516246329322
919,643.6561512539488
920,642.0834799826724
921,575.4015075079245
922,630.4178305156865
923,595.396293249737
924,590.3200429591941
925,612.7148572436314
926,601.5127354832641
927,645.2647524461973
928,668.2999143580078
929,668.5009584108957
930,581.5339673286671
931,618.6371991192398
932,663.9795028769518
933,649.8550431781109
934,613.6420535833784
935,583.842101645405
936,571.2423590732628
937,648.716657020696
938,615.2528507532841
939,674.1654604983239
940,621.5178680655847
941,642.1836078425048
942,621.6780102724653
943,635.4768713524682
944,636.5720226676253
945,587.0718959267381
946,616.4936829608969
947,608.8012795902044
948,633.1942820894504
949,641.9574818470843
950,603.4740240855633
951,581.2612644672375
952,678.711722650278
953,621.8884167676692
954,631.4729642165084
955,610.8319092749934
956,613.1838257696851
957,635.5508954622543
958,621.7500692688347
959,586.8409932624407
960,623.9069143607735
961,631.4326292488284
962,616.5984567511906
963,583.3453783499999
964,601.9649477743817
965,616.1332636923964
966,627.2989162011527
967,602.3231530836849
968,610.2468610054262
969,587.1954150591422
970,623.5112884746621
971,593.9178760353067
972,602.4337950193677
973,686.9067845342429
974,612.5386860419625
975,639.1184622925111
976,652.1534560712404
977,598.8335579783623
978,614.8483544657721
979,642.4207075932845
980,590.2780258965289
981,682.8237699268128
982,639.5884560046802
983,642.341441548349
984,606.4123754925226
985,607.8530790560696
986,659.0992073593849
987,618.9852817201421
988,629.5816964718289
989,593.1812152219302
990,621.8263165292129
991,591.2982407449591
992,628.9140307358111
993,612.9672139385555
994,657.570942375044
995,574.0052165588853
996,590.7029454549306
997,641.5991936704474
998,659.6422310135981
999,662.5180097568868
1000,623.7514400087767
1001,578.3391844717713
1002,604.7869420503105
1003,565.2739228256647
1004,623.1493814807357
1005,594.1336590614375
1006,609.0931689478814
1007,614.0050638189912
1008,598.0541423772781
1009,614.291202573728
1010,641.1981648663473
1011,642.310568082561
1012,630.0937312969094
1013,606.4312645279671
1014,629.8090904675239
1015,579.1378699556652
1016,603.9386393415836
1017,643.3113195456685
1018,611.0763264778591
1019,617.7720989465857
1020,639.6320753495136
1021,613.2550216526232
1022,616.8961348987784
1023,599.979251180734
1024,582.5487476163363
1025,614.6230606288733
1026,634.4093395759318
1027,566.0404463502853
1028,594.8410226807641
1029,596.6437033001429
1030,598.042864458227
1031,646.3088408857943
1032,576.0808627060983
1033,654.3923268042981
1034,607.4613331944238
1035,628.0899055606093
1036,652.7739804020995
1037,641.1999084321349
1038,554.271423411832
1039,672.4739078306624
1040,672.3226519964923
1041,635.4914813274816
1042,641.3668035398688
1043,574.2697829036256
1044,660.0682902898973
1045,653.2392446600155
1046,643.1332106410456
1047,607.6180646111183
1048,669.8537940409822
1049,573.840877101702
1050,687.2183901990745
1051,595.5323671496914
1052,639.789566509544
1053,592.693676656823
1054,580.8937697292005
1055,642.9288818218529
1056,613.4324719318647
1057,594.685351979621
1058,638.9256646704384
1059,600.3697818525784
1060,550.2610109010684
1061,654.5589123119522
1062,657.6282473256966
1063,619.417500316248
1064,600.7618658609039
1065,652.9147174460845
1066,675.5094015411912
1067,658.221936441242
1068,620.1562061879899
1069,592.973371041254
1070,626.779511632438
1071,595.5518526977321
1072,610.678501345343
1073,602.2539590152358
1074,617.3003702557721
1075,639.7047057650207
1076,598.0096246060104
1077,576.8978098449904
1078,680.843527536138
1079,616.8898089181416
1080,571.1004956134574
1081,637.4505228394253
1082,642.572295943176
1083,601.6376982294809
1084,606.3065266583354
1085,638.4013198084925
1086,586.7663899339398
1087,557.0650172028098
1088,651.9672556731524
1089,588.0381127990348
1090,620.349690518937
1091,619.1093449874978
1092,573.1889973367227
1093,595.7309199687255
1094,601.8655559535131
1095,593.8830273389821
1096,600.6729263590411
1097,619.1903431815028
1098,638.7522200612943
1099,633.9047317472637
1100,591.4822192111328
1101,626.0532121790325
1102,581.7760493835036
1103,630.0685602219279
1104,603.5471806560173
1105,589.698752921022
1106,580.8548848697023
1107,643.125530110984
1108,637.0830379505005
1109,594.3187460672377
1110,645.9907994265812
1111,615.6685936712305
1112,643.2115425274119
1113,589.091559699272
1114,687.2714937358417
1115,649.67168864729
1116,656.4057766957648
1117,583.3638476972011
1118,650.3228699842318
1119,556.8577831346072
1120,655.3262569200475
1121,599.2373999484745
1122,664.1906366936084
1123,596.0283057172005
1124,628.9231269561619
1125,596.7533731822161
1126,528.9931326970807
1127,675.6987268293619
1128,646.4971713192795
1129,592.8491224169388
1130,596.7175191258443
1131,668.6123016601791
1132,620.877527498232
1133,646.4823770118753
1134,633.4876969946871
1135,579.7913750253975
1136,636.2209121327071
1137,595.9703998465958
1138,581.9197770298016
1139,638.6847797769523
1140,555.3131140459487
1141,634.8746374192311
1142,622.5030492284126
1143,650.4752990214909
1144,631.2687562778127
1145,592.2570104849134
1146,605.631395775091
1147,574.0461960911323
1148,612.2320937759348
1149,661.7582359666416
1150,616.8289883500664
1151,632.7762845453226
1152,598.348700530979
1153,656.595512486891
1154,599.7653256628915
1155,664.610744483753
1156,619.7806291648769
1157,622.740335311145
1158,626.8543105554454
1159,622.2594247740138
1160,587.3519738314907
1161,649.3173165019291
1162,662.0276922938476
1163,606.4925006189361
1164,603.5277521338577
1165,642.0141483784139
1166,620.3792992380286
1167,633.6189962429344
1168,624.046072581271
1169,593.6570424789201
1170,605.5572650316801
1171,600.158466315982
1172,668.5197043760458
1173,618.748111082251
1174,587.7426873687255
1175,597.4730918202641
1176,601.1660313728264
1177,608.9035698181841
1178,599.5982561210528
1179,596.4589176066775
1180,584.9326628637183
1181,619.9726470014007
1182,642.4664849182828
1183,616.3359089561003
1184,579.8851117999623
1185,619.6320956996632
1186,581.9530791195169
1187,630.5375617216657
1188,588.0042387509552
1189,619.1808544990408
1190,589.4414828368629
1191,629.372311358251
1192,657.1649765399391
1193,635.3160975874887
1194,639.2135279719803
1195,574.9021019423819
1196,672.2264075697224
1197,640.9697976514292
1198,611.3819290798212
1199,597.1935369906123
1200,568.8424556541647
1201,603.0513173931629
1202,666.3035265861573
1203,606.2541621402886
1204,643.201720892952
1205,593.6051122122545
1206,642.0444452338492
1207,625.9586446447303
1208,638.9827367983987
1209,642.2028705137271
1210,588.2132225664781
1211,604.8514335462827
1212,593.2409106780964
1213,656.5906422461921
1214,620.9119041366755
1215,609.4218759008695
1216,647.3269480738534
1217,637.9535595211756
1218,657.9203036681058
1219,681.8442241863471
1220,633.126696243896
1221,597.7534458930529
1222,597.4844155964745
1223,621.9552156181691
1224,606.2933902922533
1225,541.7919996122799
1226,593.3057835157774
1227,648.1489208890183
1228,625.0091202751897
1229,620.8832159372408
1230,615.6332826601271
1231,677.2499542249024
1232,630.0242782165009
1233,622.1643346855643
1234,661.4472316325486
1235,620.7577559485438
1236,602.2398290813319
1237,568.3927614479506
1238,639.5481534280646
1239,574.4583811476383
1240,626.5272848541584
1241,616.1968064406
1242,580.5993212896344
1243,653.1349791556872
1244,600.4009269652593
1245,582.543236196035
1246,631.9883419440392
1247,610.7667853534048
1248,617.9165766175281
1249,674.9965295898494
1250,645.5414137344561
1251,591.2469315036392
1252,638.5931899895741
1253,666.1762953756788
1254,648.0891715165949
1255,596.4454780273038
1256,610.8285058457114
1257,575.5198329262666
1258,630.48101814151
1259,594.0110132741788
1260,639.2664884924795
1261,581.7785137769716
1262,616.3294768109074
1263,629.779311224113
1264,609.5640338947287
1265,658.6640601018247
1266,657.6744156918578
1267,637.2257369068645
1268,574.0182731534424
1269,621.695425655355
1270,584.2672899923788
1271,662.2916210830025
1272,588.5218897741573
1273,585.9136129851382
1274,649.8431272770956
1275,598.1819088532114
1276,674.8122035582082
1277,577.2857854748906
1278,621.4769476521247
1279,504.4920315880413
1280,626.5168368683576
1281,603.0844460939226
1282,669.1471663473828
1283,651.2428599851571
1284,620.3101418064754
1285,668.2186741725341
1286,653.4508840958813
1287,555.627564503626
1288,608.4497450360309
1289,557.3965241176354
1290,624.496204609145
1291,596.4080183601036
1292,669.5360869071264
